Caste,subcastes,source
PARJA,['PARJA'],GOV
PARJIYAT,['PARJIYAT'],MF
PARKAVAKULAM,"['PARKAVAKULA PILLAI', 'PARKAVAKULA UDAIYAR', 'MALAYAMAN', 'PARKAVAKULA MOOPANAR', 'PARKAVAKULAM', 'UDAYAR', 'SURUTHIMAN', 'NATHAMAN']",GOV
PARMAR,"['DARJI', 'CHAMAR', 'PARMAR']",MF
PAROJA,['PAROJA'],GOV
PARSI,['PARSI'],MF
PARYA,['PARYA'],GOV
PASI,"['SAROJ', 'MISTRY', 'CHOUDHARY', 'PASI', 'PASWAN']",MF_SHADI_JEEVANSATHI
PASSI,['PASSI'],GOV
PATARA,"['PATRA', 'ASINI PATARA', 'PATARA', 'ASWINI & ASHWINI PATARA', 'GOUDIA PATARA']",MF
PATEGAR,"['SOMAVAMSHA', 'PATTEGAR', 'KSHATRIYA', 'PATEGAR', 'SAHASRARJUNA', 'PATVEKARI']",GOV
PATEL,"['PATEL', 'LEVA', 'KHODI', 'LEUVA', 'KARADIYA', 'KADAV']",MF_SHADI_JEEVANSATHI
PATELIA,['PATELIA'],GOV
PATHAR CHERA,"['PATHAR CHERA', 'SANGTARASH']",GOV
PATHURIA,['PATHURIA'],GOV
PATIAL,"['PATIAL', 'PATUA', 'PATIKAR', 'PATRATANTI']",GOV
PATIDAR,['PATIDAR'],MF
PATIL,"['KARADIYA', 'LEVA', 'KADVA', 'PATIL']",MF
PATKA,"['PATWA', 'PATKI', 'PATKA']",GOV
PATKAR,"['PATWI', 'SOMWANSHIY SAHASRARJUN KSHATRIYA', 'PATKAR', 'PATEWEGAR', 'PATEGAR', 'KSHTRIYA PATKAR', 'PATWOKARI', 'PATTEGAR']",MF
PATNI,"['PATNI', 'TELI']",MF
PATRA,['PATRA'],JEEVANSATHI
PATRADAVARU,"['PATRADAVERU', 'PATRADAVARU']",GOV
PATRAMELA,['PATRAMELA'],GOV
PATRATANTI,['PATRATANTI'],GOV
PATTARIYA,['PATTARIYA'],GOV
PATTHAR,"['PATTHAR', 'ASARI']",MF
PATWA,"['PODDHAR', 'PATWA', 'PATKAR', 'PATUA', 'PATHAR', 'PATHAR TATWA', 'TATWA', 'PATKA']",MF
PAWAR,"['PAWAR', 'CHATRI']",MF
PAWI,['PAWI'],GOV
PEMDI,['PEMDI'],GOV
PENDHARI,['PENDHARI'],GOV
PENGUA,['PENGUA'],GOV
PENTIA,['PENTIA'],GOV
PERIKA,"['PERIKA', 'PERKEWAD', 'PERIKE', 'PERKI']",JEEVANSATHI
PERKUNNA,['PERKUNNA'],MF
PERNA,['PERNA'],GOV
PERUMKOLLAR,['PERUMKOLLAR'],GOV
PETTI,['PETTI'],MF
PHANKA,['PHANKA'],MF
PHASECHARI,['PHASECHARI'],GOV
PHERERA,"['PHERERA', 'PHRERA']",GOV
PHUDGI,['PHUDGI'],GOV
PHULARI,['PHULARI'],GOV
PICHATI,['PICHATI'],GOV
PICHGUNTALA,"['PICHUGUNTALA', 'PICHGUNTALA', 'PICHIGUNTA']",GOV
PILLAI,"['ECTAR', 'VEERAVELLAR', 'KAGATHA', 'VELLALAR', 'VERAGUDIVELLALAR', 'SOLIAR', 'VEERAKODAI', 'THULLAM', 'THOLUVAVELLALAR', 'THOLUVA', 'PILLAI', 'SAIVA', 'SOLEYAVELLALOR', 'ASARI', 'VEERAGUL', 'KODIKA', 'THEVA', 'PANIKKAR', 'SOLIYA', 'KURAMO', 'KARKALA', 'NAIR']",MF_SHADI_JEEVANSATHI
PILLAMER,"['ILATHU', 'PILLAMER']",MF
PINGANIYA,['PINGANIYA'],GOV
PINGARI,"['PINGARI', 'GOLLA', 'YADAV']",MF
PINIYAR,['PINIYAR'],MF
PINJA,"['PENJA', 'NADAAF', 'NADAF', 'PINJA PENJA', 'PEMJA', 'PINJA', 'PANJA']",GOV
PITA,['PITA'],GOV
POLINATIVELAMA,['POLINATIVELAMA'],GOV
POMLA,['POMLA'],GOV
PONDARA,['PONDARA'],GOV
POOSALA,['POOSALA'],JEEVANSATHI
PORAYA,['PORAYA'],GOV
PORJA,"['PARANGIPERJA', 'PORJA']",GOV
POWAR,"['TEMRE', 'BHOYAR PAWAR', 'THAKRE', 'PATLAY', 'KATRE', 'PANWAR', 'BHOYAAR', 'POWAR', 'BHOYAR']",MF
PRADHAN,['PRADHAN'],MF
PRAJAPATI,"['PATADIYA', 'BHALGAMA', 'PRAJAPATI']",MF_SHADI_JEEVANSATHI
PULAYAN,"['MATHA PULAYAN', 'PULLAVAN', 'CHERAMAN', 'PARAVAN', 'PULAYA', 'MANNAN', 'PULAYAN', 'MATHA', 'VANIKAN', 'WAYANAD PULAYAN', 'CHERAMAR', 'PATHIYAN', 'HILL PULAYA', 'THIYA', 'WAYANADAN PULAYAN', 'CHERAMA', 'HARIJAN', 'PULAYAR']",MF
PULLUVAR,"['POOLUVAR', 'PULAVAR', 'PULLUVAR', 'POOLUVA GOUNDER']",GOV
PUMBA,['PUMBA'],GOV
PURI,['PURI'],MF
PURIGPA,['PURIGPA'],GOV
PURUM,['PURUM'],GOV
PUSALA,['PUSALA'],GOV
PUSHPAKAN,['PUSHPAKAN'],MF
PUSHPANAMIT,['PUSHPANAMIT'],GOV
PUTHIRAI VANNAN,['PUTHIRAI VANNAN'],GOV
PUTLIGAR,['PUTLIGAR'],GOV
RABA,"['RABA', 'RAVA']",GOV
RABARI,"['RABBARI', 'SORATHIA RABARI', 'RAYAKA', 'DHIMAN', 'RABARI', 'GUJJAR', 'BAKSHI PANCH']",MF_JEEVANSATHI
RABHA,['RABHA'],GOV
RABIDAS,"['JONPURI', 'MOCHI', 'JANPUR', 'MACHUA', 'RABIDAS']",MF
RACHBANDHIA,['RACHBANDHIA'],GOV
RACHEVAR,['RACHEVAR'],GOV
RAGHAVI,['RAGHAVI'],GOV
RAGHWI,"['RAGHWI', 'RAGHAVI']",GOV
RAHABARI,"['RAHBARI', 'RAHABARI']",GOV
RAI,['RAI'],GOV
RAI SIKH,"['RAI-SIKH', 'RAI SIKH']",JEEVANSATHI
RAIGAR,['RAIGAR'],JEEVANSATHI
RAIKA,"['REBARI', 'RAIKA', 'RAIKARI']",GOV
RAILY,['RAILY'],GOV
RAISIKH,"['RAISIKH', 'RAI']",MF
RAJAKA,"['VANNAR', 'RAJAKULU', 'RAJAKA', 'KANAGA', 'CHAKALI']",MF_JEEVANSATHI
RAJALIAR,['RAJALIAR'],MF
RAJANNALA,"['RAJANNALA', 'RAJANNALU']",GOV
RAJAPURI,"['BALAVALIKAR', 'RAJPUR', 'RAJAPURI', 'RAJAPUR']",GOV
RAJBANSHI,"['RAJBANSHI', 'RAJVANSHI', 'JULAHA']",MF
RAJBHAR,"['RAJBHAR', 'BHAR', 'RAI']",MF_JEEVANSATHI
RAJDHOBI,['RAJDHOBI'],GOV
RAJJAD,"['RAJJAD', 'RAJJHAD']",GOV
RAJNA,['RAJNA'],GOV
RAJU,"['RAJU', 'RAJULU']",GOV
RAJUAR,['RAJUAR'],GOV
RAJWAR,"['AHIR', 'RAJBANSI', 'RAJWAR']",MF
RAKITHAR,['RAKITHAR'],MF
RALLIYA,['RALLIYA'],MF
RALTE,['RALTE'],GOV
RAMA,"['RAMA', 'RAO']",MF
RAMDASI,"['RAMDASI', 'RAVIDASI']",GOV
RAMGARHIA,"['RAMGRHIA', 'RAMGARHIA', 'BANSAL']",JEEVANSATHI
RAMMALAR,"['RAMMALAR', 'THACHAR']",MF
RAMOSHI,['RAMOSHI'],MF
RANA,['RANA'],MF
RANEYAR,['RANEYAR'],GOV
RANGAREZ,"['BHAVASARA KSHATRIYA', 'RANGAREZ']",GOV
RANGARI,"['RANGREZ', 'RANGREJ', 'RANGARI']",GOV
RANGREZ,"['LALLARI', 'NILGAR', 'RANGREZ', 'JHIWAR', 'LEELGAR', 'RANGWA', 'RANGREJ']",GOV
RANGWA,['RANGWA'],GOV
RANTHER,['RANTHER'],MF
RANWALTA,"['JAUNPURI SAMUDAY', 'RANWALTA']",GOV
RAOT,"['RAOT', 'RAWT', 'RAUTIA', 'RAOUTHER']",GOV
RATAL,['RATAL'],GOV
RATHODIA,"['RATHOD', 'RATHODIA']",GOV
RATHWA,"['RATHWA', 'RATHAWA', 'TADVI', 'KHOLI']",MF
RAUTIYA,"['RAUTIYA', 'ROTIYA', 'RAUTTIYA']",GOV
RAVAL,"['RAVAL-RAVALIA JATI', 'RAVAL', 'JAGARIA', 'RAVAL YOGI RAWAL JATI']",MF
RAWANI,"['RAWANI', 'JULAHA']",MF
RAWHAR,['RAWHAR'],MF
RAYA RAWATH,"['RAVAT', 'RAYA RAWATH']",GOV
RAYEEN,"['KUNJRA', 'RAYEEN']",GOV
RECHBAND,['RECHBAND'],GOV
REDDIAR,"['REDDIYAR', 'GANJAM REDDI', 'REDDIAR', 'REDDIAN']",GOV
REDDY,"['REDDY', 'PAKNAK', 'VELAMAKAPU', 'KONDAREDDY', 'KAMMA', 'REDDI DHORAS', 'VELAMAREDDY']",MF_SHADI_JEEVANSATHI
REHAR,"['RE', 'REHAR', 'RER', 'REHARA', 'RIHAR REHARA', 'REHGAR', 'REHARE', 'REHARD', 'RAHARA']",GOV
REINUDAS,['REINUDAS'],GOV
RELLI,"['RELLI', 'SETTIBALIJA']",MF_JEEVANSATHI
REWARI,['REWARI'],MF
RIAIGAR,['RIAIGAR'],GOV
RIANG,['RIANG'],GOV
RONA,"['RONAS', 'RONA', 'RENA']",GOV
ROUTHER,['ROUTHER'],MF
ROUTIA,['ROUTIA'],GOV
RUJJHAR,['RUJJHAR'],GOV
S.SIDDARU,['S.SIDDARU'],MF
SABAKHIA,['SABAKHIA'],GOV
SABIRIYA,['SABIRIYA'],MF
SADAJOSHI,['SADAJOSHI'],GOV
SADARU,"['HINDU SADARU', 'SADARU']",GOV
SADGOPE,"['CHASHA', 'BHUNJA', 'GOP', 'PURBAKULIYA', 'CHASA', 'SADGOPE']",MF_JEEVANSATHI
SADH,"['SWAMI', 'SAD', 'VAISHNAV', 'SADH', 'KHATI']",MF
SADHU,"['VANKAR-SADHU', 'SADHU']",MF
SADHU CHETTY,['SADHU CHETTY'],GOV
SAGAR,['SAGAR'],GOV
SAGARPASHA,['SAGARPASHA'],GOV
SAHA,['SAHA'],MF_JEEVANSATHI
SAHARA,"['SAVAR', 'KOL', 'SABAR', 'SAHARA']",MF
SAHARIYA,"['SOR', 'SAHARIYA', 'SOSIA', 'SEHARIA', 'SEHRIA', 'SAHARIA']",GOV
SAHIS,"['SHIS', 'SAHIS', 'SAIS']",GOV
SAHORA,['SAHORA'],GOV
SAHU,"['CHOUDHARY', 'SAHU']",MF_JEEVANSATHI
SAIEES,"['SAHEES SAYEES', 'SAYEES', 'SAIEES']",GOV
SAIFI,"['SAIFI', 'SIDDIQUI', 'NOR']",MF
SAIKALGAR,['SAIKALGAR'],GOV
SAKALA,"['SAKALA', 'VADDI', 'ANKE', 'YALAMA']",MF
SAKKA,"['SAQQA-BHISHTI', 'BHISHTI-ABBASI', 'SAKKA', 'SAKKA-BHISHTI']",GOV
SAKKARAVAR,"['SAKKARAVAR', 'KAVATHI']",GOV
SAKLI,['SAKLI'],MF
SALAT,['SALAT'],GOV
SALI,"['SATSALE', 'DESHKAR', 'SWAKUL SALI', 'SAALI', 'PADAMSHALI', 'KACHI BANDHE', 'SALI', 'PATWIS', 'SALILU', 'SADE', 'SALEWAR', 'DEVANG']",MF
SALIVAHANA,"['SALIVAGANA', 'SALIVAHANA']",MF
SALIYA,"['CHALIYA', 'SALIYA']",JEEVANSATHI
SALOI,['SALOI'],GOV
SALVI,"['SALVI', 'MEHATAR']",MF
SAMA,['SAMA'],MF
SAMAGARA,"['SAMAGARA', 'SAMAGAR', 'SAMPAGAR']",GOV
SAMANTHULA,"['SOUNTIA', 'SAMANTHULA', 'SAUNTIA', 'SAMANTHA']",GOV
SAMAR,"['SONI', 'SAMAR']",MF
SAMASI,['SAMASI'],GOV
SAMBAN,['SAMBAN'],GOV
SAMDIGYA,['SAMDIGYA'],MF
SAMMA,['SAMMA'],MF
SAMPANG,['SAMPANG'],GOV
SANDHI,['SANDHI'],GOV
SANEI,['SANEI'],GOV
SANGAR,['SANGAR'],GOV
SANGATRASH,['SANGATRASH'],GOV
SANGHAR,['SANGHAR'],MF
SANGHI,['SANGHI'],MF
SANGTRASH,"['SANGTRASH', 'DAGADPHODU']",GOV
SANHAI,"['SANHAL', 'SANHAI']",GOV
SANHAL,"['SANHAL', 'SANHAI']",GOV
SANIYAAR,['SANIYAAR'],GOV
SANJOGI,['SANJOGI'],GOV
SANKHARI,['SANKHARI'],GOV
SANSI,"['BHEDKUT', 'MANESH', 'SANSIA', 'BHANGU', 'SANSOI', 'SANSI']",MF
SANSOI,['SANSOI'],GOV
SANTHAL,"['HANSDA', 'SOREN', 'BISHRA', 'MURMU', 'SANTAL', 'BOAR', 'TUDU', 'BITAL', 'SANTHALI', 'SANTHAL', 'KISKU', 'DESWALISANTHAL', 'DESAISANTHAL', 'DEHRI', 'BASRA', 'MARANDI', 'KISHU', 'MURO', 'BASKI', 'HANDI', 'HEMRAM', 'ABARI']",MF
SANTIA,"['SATIA', 'SANTIA']",GOV
SAONTA,"['SAONTA', 'SAUNTA']",GOV
SAORA,"['SAVAR', 'SHABAR', 'SAURA', 'SAHARA', 'SAORA', 'LODHA']",GOV
SAPARI,['SAPARI'],GOV
SAPERA,"['SAPELA', 'SAPERA', 'SAPERA NATH']",GOV
SAPRU,['SAPRU'],GOV
SAQQA-BHISTI,"['BHISTI-ABBASSI', 'SAQQA-BHISTI']",GOV
SARABANDU,['SARABANDU'],MF
SARAKA,"['SARAKA TANTI', 'SARAKA', 'SARAK']",GOV
SARANIA,['SARANIA'],GOV
SARASWAT BRAHMIN,"['KONKANI SARASWATS', 'PRABHU', 'RAJAPUR SARASWATS', 'SARASWAT BRAHMIN', 'CHITRAPUR SARASWAT BRAHMIN']",GOV
SARBHANGI,['SARBHANGI'],GOV
SARBJAR,"['SARBJAR', 'DAKSHINRARHI']",MF
SARDAR,"['SARDAR', 'CHAPWAR']",MF
SARDE,"['SARDE', 'SARARE', 'SAREHDE', 'SIRYARE', 'SARERA']",GOV
SARERA,['SARERA'],GOV
SARGARA,"['SARGARA', 'YURESI', 'SARAGARA']",JEEVANSATHI
SARNAKAR,"['SARNAKAR', 'DAKSHINRARHI']",MF
SAROLLU,['SAROLLU'],GOV
SARORDI,"['SARODA', 'SARORDI']",GOV
SARVERA,['SARVERA'],GOV
SARYAN,['SARYAN'],MF
SARYARA,['SARYARA'],GOV
SATANI,"['SATTADA SRIVAISHNAVA', 'CHATTADA VAISHNAVA', 'SATTADA VAISHNAVA', 'VAISHNAVA', 'KADRI VAISHNAVA', 'SATTADAVAL', 'SATANI', 'SAMERAYA', 'SATTADAVAN', 'CHATTADA-SHRI VAISHNAVA']",GOV
SATARKAR,['SATARKAR'],GOV
SATCHASI,['SATCHASI'],GOV
SATHATHA SRIVAISHNAVA,['SATHATHA SRIVAISHNAVA'],GOV
SATHWARA,"['DALYADI', 'DALWADI', 'SATHAWARA', 'KADIYA', 'SATWARA-KADIYA', 'KHOLI', 'SATAWARA', 'SATHWARA', 'SATHWARA-KADIYA']",JEEVANSATHI
SAUNTIA,"['SAUNTIA', 'SANTIA']",GOV
SAUR,['SAUR'],GOV
SAURIA PAHARIA,['SAURIA PAHARIA'],GOV
SAUTA,['SAUTA'],GOV
SAVALAKKARAR,['SAVALAKKARAR'],GOV
SAVAR,['SAVAR'],GOV
SAVARAS,"['KHUTTO SAVARAS', 'SAVARAS', 'KAPU SAVARAS', 'MALIYA SAVARAS']",GOV
SAVARKAR,"['MASHKI', 'SAVARKAR', 'FAHYE']",MF
SAVKALAR,['SAVKALAR'],GOV
SAWAR,"['SAWARA', 'SAWAR']",GOV
SAYED,"['KADRI', 'SAYED']",MF
SAYEE,['SAYEE'],GOV
SEERITHI GOUDU,['SEERITHI GOUDU'],GOV
SEGIDI,"['SRISAYAN', 'SEGIDI']",GOV
SEGU,"['SEGU', 'YALAMA']",MF
SEHARIA,"['SAHARIYA', 'SEHARIA', 'SEHRIA']",GOV
SEMA,['SEMA'],GOV
SEMMAN,"['CHEMMAN', 'CHEMMAR', 'SEMMAN']",GOV
SENAI THALAIVAR,"['SENAI THALAVAR', 'SENAIKUDIYAR', 'SENAITHALAIVAR', 'ILLAIVANIAR', 'SENAI THALAIVAR']",JEEVANSATHI
SENGUNTHAR,"['SENGUNTHAR', 'KAIKOLAR']",GOV
SENTINELESE,['SENTINELESE'],GOV
SENVA,"['SENVA', 'SEDMA', 'SHENVA', 'CHENVA', 'RAWAT']",GOV
SERUAI,"['SERUAI', 'AGAMUDAIYAR']",MF
SETIYAR,"['VANIBA', 'SETIYAR']",MF
SETTI,"['SETTI', 'DEVANGA', 'VYASYA']",MF
SHADI,['SHADI'],MF
SHAIKH,['SHAIKH'],MF
SHAKSAZ,['SHAKSAZ'],GOV
SHANAN,['SHANAN'],GOV
SHANKHAKAR,['SHANKHAKAR'],GOV
SHAWRASTRA,['SHAWRASTRA'],MF
SHEER-GOJRIES,['SHEER-GOJRIES'],GOV
SHEETBARJEN,['SHEETBARJEN'],MF
SHEKHRA,['SHEKHRA'],GOV
SHEMALIA,['SHEMALIA'],GOV
SHENVA,"['SHENVA', 'RAVAT', 'SEDMA', 'CHENVA']",GOV
SHERDUKPEN,['SHERDUKPEN'],GOV
SHERSHAHBADI,"['SHERSHABADIA', 'SHERSHAHBADI']",GOV
SHESHWADI,"['ALAM', 'SHESHWADI']",MF
SHETTY,"['PUJARI', 'KUMBARA', 'SHETTY', 'NADAVA', 'GANIGA', 'DAYAVAGNABHRAMANA', 'DEVANGA', 'DYAVAGNA', 'BANAJIGA', 'NADAL']",MF
SHIKKALIGAR,"['SHIKAGHAR', 'SHIKALGAR', 'SHIKKALIGAR', 'SIKKALIGARA']",GOV
SHIKLIGAR,['SHIKLIGAR'],GOV
SHILAVAT,['SHILAVAT'],GOV
SHIMPI,"['SHRAVAK- SHIMPI', 'SHIMPI', 'SAISUTAR', 'SHETWAL', 'BHAVGAR', 'NAMDEV', 'SHIV SHIMPI', 'SAITWAL', 'JAIN- SHIMPI']",MF_JEEVANSATHI
SHIPAI,"['SHIPAI', 'JUNEJA']",MF
SHISHGAR,['SHISHGAR'],GOV
SHIVHARI,['SHIVHARI'],GOV
SHOLAGA,['SHOLAGA'],GOV
SHOLAGAR,['SHOLAGAR'],GOV
SHOM PENS,['SHOM PENS'],GOV
SHORGIR,"['SHERGIR', 'SHORGIR']",GOV
SHRAWAN,"['SHRAWAN', 'SARWAN']",GOV
SIDDI,['SIDDI'],GOV
SIDDIQUI,['SIDDIQUI'],MF
SIDDRI,['SIDDRI'],MF
SIDDULA,['SIDDULA'],GOV
SIDHRIA,['SIDHRIA'],GOV
SIKKALGAR,"['SHIKALIGAR', 'BARIYA', 'SIKALKAR', 'KATHARI', 'SIKLIKAR', 'SIKLIGHAR', 'SIKKALGAR', 'KATARI', 'SIKKALIGAR', 'SHIKLIKAR', 'CYCLEGAR', 'SIKLIGAR', 'SHIKALGAR', 'SAIKILGAR', 'SAIKALGAR', 'SEKKALGAR', 'SIKALGAR', 'SHIKILGAR', 'SIKILGAR']",GOV
SILAWAT,['SILAWAT'],JEEVANSATHI
SILLEKYATHAS,['SILLEKYATHAS'],GOV
SIMTE,['SIMTE'],GOV
SINDHI,"['SINDHI', 'SINDHI MUSALMAN', 'JAGMALANI', 'SATIYA-SINDHI', 'SATIYA SINDHI']",MF_SHADI_JEEVANSATHI
SINDHOLLU,"['SINDHOLLU', 'CHINDOLLU']",GOV
SINDURIA,['SINDURIA'],GOV
SINGHIKANT,"['SINGHIKAR', 'SINGIWALA', 'SINGHIWALA', 'SINGHIKANT', 'SINGHWALA']",GOV
SINGIWALA,"['KALBELIA', 'SINGIWALA']",GOV
SINGLIKANT,"['SINGLIKANT', 'SINGIKANT SINGIWALA']",GOV
SINGPHO,['SINGPHO'],GOV
SINKE,['SINKE'],GOV
SIPAI,"['PATNI JAMAT', 'SIPAI', 'TURK JAMAT']",GOV
SIPI,"['SIPI', 'SIPPI']",GOV
SIRIAN,['SIRIAN'],MF
SIRKIBAND,['SIRKIBAND'],GOV
SIRKIWAL,['SIRKIWAL'],GOV
SIRVI,"['LACHETA', 'KAG', 'DEVDA', 'RATHOR', 'SEPTA', 'BARFA', 'SIRVI', 'GAHLOT', 'MULEWA', 'CHOYAL', 'PARIHAR', 'PAWAR']",MF
SIYAL,"['SIYAL', 'KHAJURIA']",JEEVANSATHI
SODHI,"['SODI', 'SODHI', 'SUDI', 'SONDI.', 'SONDI', 'SUNDI']",GOV
SOHATA,['SOHATA'],MF
SOI,['SOI'],GOV
SOLANKI,['SOLANKI'],MF
SOLEYA,"['SOLEYA', 'VELLALAR']",MF
SOLIGARU,['SOLIGARU'],GOV
SOMAVAMSHA ARYA KSHATRIYA,"['NAJABUND', 'TAMBAT', 'SARIGE', 'SOMAVAMSHA ARYA KSHATRIYA', 'CHITTARI ARYAKSHATRIYA', 'JEERAGAR', 'CHITARA', 'CHITRAGAR', 'NALABUND']",GOV
SONAR,"['JHHADI AWEDHIYA AUDHIYA', 'NYARIA', 'JHHADI', 'CHINO', 'SONY', 'CHATRI', 'ZADE', 'SONAR', 'SONR', 'ZARAGAR', 'BHAGAL', 'MARATHA', 'GOGNA', 'SUNAR', 'AUDHIYA', 'JHHANI', 'SONI BARDERI', 'SAHU', 'SWARNKAR', 'PRAJAPATI', 'KANSAR', 'KURVE', 'SWARNAKAR', 'PARAJIYAT', 'SONI', 'VERMA', 'DAULA', 'JHHARI', 'AWEDHIYA']",MF_SHADI_JEEVANSATHI
SOREN,['SOREN'],MF
SORTHI,['SORTHI'],GOV
SOUNTI,['SOUNTI'],GOV
SOURASHTRA,['SOURASHTRA'],JEEVANSATHI
SOYAR,['SOYAR'],GOV
SOZHIA CHETTY,['SOZHIA CHETTY'],GOV
SRIMANI,['SRIMANI'],MF
SRISAYAR,['SRISAYAR'],GOV
SUDA,['SUDA'],GOV
SUDIR,"['SUDIR', 'SUDRA']",GOV
SUDUGADU SIDDHA,"['SUDUGADU SIDDHA', 'SUDIGADUSIDDAU', 'SUDIGADUSIDDHA']",GOV
SUGALI,"['MEGUAT', 'LAMBADIS', 'LAMBARI', 'SUGALIS', 'SUGALI', 'LAMBANI', 'BOIPARI', 'DEVASAT', 'BANJARA']",MF
SUHTE,['SUHTE'],GOV
SUKIYAR,['SUKIYAR'],GOV
SUKLI,['SUKLI'],GOV
SULIA,['SULIA'],GOV
SUMRA,['SUMRA'],GOV
SUNAGAR,['SUNAGAR'],MF
SUNAR,"['SUNDI', 'SUNDHI', 'SUNRI', 'SUNAR']",MF
SUNDI,"['SUNDI', 'GUPTA']",MF
SUNRI,"['SUNDI', 'RARHI', 'SUNRI']",MF
SUNUWAR,['SUNUWAR'],GOV
SUPHRA,"['LASIRA', 'SUPHRA']",MF
SUPPALIG,"['SAPPALIGA', 'SUPPALIG']",GOV
SURI,"['SURI', 'SUNDI']",MF
SUT,"['SUT', 'SOOT']",GOV
SUTAR,"['SONI', 'MARVADI', 'ZADE', 'SHUTHAR', 'LOHARSUTAR', 'KUMBHAR', 'KADVA', 'SUTHARIA', 'SAXENA', 'PANCHAL', 'SUTAR', 'KHATI', 'SUTHAR', 'BAKSHI PANCH']",MF_JEEVANSATHI
SUTSALI,['SUTSALI'],GOV
SWAMYAGOL,['SWAMYAGOL'],MF
SWANGLA,['SWANGLA'],GOV
SWARNAKAR,['SWARNAKAR'],GOV
SWNAGAR,"['SWANGAR', 'SWNAGAR']",MF
SYNTENG,"['SYNTENG', 'SYNTHENG']",GOV
TACHAYIRI,['TACHAYIRI'],GOV
TADAVI,"['TADAVI', 'TADVI']",GOV
TAKANKAR,['TAKANKAR'],GOV
TALARI,"['TALARI', 'ANKE']",MF
TALDADA,"['TALPADA KOLI', 'TALDADA', 'KHOLI', 'DEVIPUJAK']",MF
TALWAR KANADE,['TALWAR KANADE'],GOV
TAMAR,['TAMAR'],MF
TAMARIYA,['TAMARIYA'],GOV
TAMBAT,"['KASAR', 'TAMBAT', 'KANSAR', 'TWASHTA KASAR']",GOV
TAMBOLI,"['MITKARI-WANI', 'BORAL', 'TAMALI', 'TAMBOLI', 'WANI', 'BORUL', 'TAMOLI', 'BORAD', 'BORAAL', 'DHAKAD']",MF_JEEVANSATHI
TAMMALI,['TAMMALI'],JEEVANSATHI
TAMOLI,"['TAMBOLI', 'CHAURASIA', 'BARAI', 'TAMOLI']",GOV
TAMUDIA,"['TAMADIA', 'TAMUDIA']",GOV
TANA,['TANA'],GOV
TANDEL,['TANDEL'],GOV
TANGKHUL,['TANGKHUL'],GOV
TANK,['TANK'],MF
TANKAR,['TANKAR'],GOV
TANLA,['TANLA'],GOV
TANTI,"['DAS', 'HASANTANTI', 'TANTUBAYA', 'TATI', 'TATIN', 'TANTI', 'CHOUDHARY', 'TANTUBAI', 'MATIBANSA', 'HANSI', 'TANTRI', 'CHASA', 'GALATANTI', 'SIKHIRIA', 'TATWA', 'RARHI', 'TANTRIPAL']",MF_JEEVANSATHI
TANTUBAI,"['BARENDRA', 'BAENDRA', 'TANTI', 'TANTUBAI', 'BAIRAGI', 'RARHI']",MF
TARGALA,"['BHAVAIYA', 'NAYAK', 'BHAVAIYA TARGALA', 'TARGALA', 'BHOJAK']",GOV
TARHA,"['TIRWALI', 'TARHA', 'WADDAR']",GOV
TASSA,['TASSA'],GOV
TEELI,"['TEELI', 'TELI']",GOV
TELAGA,"['TELENGA', 'TELAGA', 'TELANGA', 'PAMULA', 'TELUGU KACHARA', 'TELUGU']",JEEVANSATHI
TELAGAMAMDELU,['TELAGAMAMDELU'],MF
TENTKALU,['TENTKALU'],MF
THACHAR,['THACHAR'],JEEVANSATHI
THADOU,['THADOU'],GOV
THAKAR,['THAKAR'],GOV
THAKARDA,"['PATANWADIA', 'BARIA', 'THAKARDA', 'THAKORE', 'DHARALA']",MF
THAKKAR,['THAKKAR'],JEEVANSATHI
THAKUR,"['DIKHIT', 'THAKUR']",MF
THAMI,['THAMI'],GOV
THANDAN,"['THANDAN AND', 'THANDAN']",MF_JEEVANSATHI
THANU,['THANU'],GOV
THARAKAN,['THARAKAN'],MF_JEEVANSATHI
THARU,['THARU'],GOV
THARUA,['THARUA'],GOV
THATHERA,"['TAMRAKAR TAMER', 'TAMBATKAR', 'TAMRAKAR', 'KASAR', 'KASER', 'THATER TAMERA', 'TAMER', 'TAMERA', 'THATHARA', 'THATHORA', 'THATERA KASAR KASERA TAMERA TAMBATKAR', 'OTARI', 'TAMPORA', 'THATERA', 'BHARAWA', 'KANSARA', 'THATHIAR', 'THATHERA', 'THETHERA', 'KASERA']",MF
THATTAN,"['THAMAN', 'THATTAN']",MF
THAWIN,['THAWIN'],GOV
THAYSIGAR,"['THAYSIGAR', 'KURUKAL']",MF
THEBA,['THEBA'],GOV
THELARI,['THELARI'],GOV
THETWAR,['THETWAR'],GOV
THEVAR,"['GURKAL', 'KAMALAR', 'THEVAR', 'MUTHIRIYAR', 'MANIAKARAN', 'ALAGAMUDAI', 'SARVAI', 'PALLAR', 'KUYAVAR', 'PARAMA', 'SOLIAR', 'AMBALAM', 'AGAMUDAIYAR', 'PERAMALAIKALLAR', 'MARAVAR', 'THOLUVA', 'VANDAYAAR', 'KALLAR', 'AKAMUDAYAR', 'NATTUKAKALLAR', 'NADAR']",MF_SHADI
THIKODI,"['CPM', 'THIKODI']",MF
THIYYA,"['THIYYA', 'THIYA', 'NAMKER']",MF_SHADI_JEEVANSATHI
